type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:amsterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['geneva'],"[""('zurich', 'frankfurt')""]",1.0,0.44409990310668945,702,665,612
loadbalancing,Type:loadbalancing;IngressNodeRegex:^brussels$;FinalNodeRegex:amsterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:4;,wrong,1.0,['brussels'],"[""('brussels', 'frankfurt')""]",1.0,0.4709131717681885,702,666,611
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$;FinalNodeRegex:amsterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:5;,wrong,1.0,['luxembourg'],"[""('zurich', 'frankfurt')""]",1.0,0.4624290466308594,702,667,610
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:london;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:6;,wrong,1.0,['geneva'],"[""('amsterdam', 'rotterdam')""]",1.0,0.4010488986968994,702,668,609
loadbalancing,Type:loadbalancing;IngressNodeRegex:^strasbourg$|^vienna$|^basel$|^bratislava$;FinalNodeRegex:london;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,4.0,"['strasbourg', 'vienna', 'basel', 'bratislava']","[""('strasbourg', 'frankfurt')""]",4.0,0.4463026523590088,702,672,605
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^budapest$|^bucharest$|^istanbul$|^roma$|^zurich$|^athens$|^sofia$|^kiev$|^rotterdam$|^warsaw$|^praha$;FinalNodeRegex:london;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,12.0,"['budapest', 'bucharest', 'istanbul', 'roma', 'zurich', 'athens', 'sofia', 'kiev', 'warsaw', 'praha']","[""('istanbul', 'bucharest')""]",10.0,0.48691892623901367,702,682,595
loadbalancing,Type:loadbalancing;IngressNodeRegex:^frankfurt$|^rotterdam$;FinalNodeRegex:london;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,2.0,['frankfurt'],"[""('brussels', 'frankfurt')""]",1.0,0.6660811901092529,702,683,594
loadbalancing,Type:loadbalancing;IngressNodeRegex:^rotterdam$;FinalNodeRegex:london;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['rotterdam'],"[""('amsterdam', 'rotterdam')""]",1.0,0.4023447036743164,702,684,593
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^istanbul$|^bucharest$|^rotterdam$|^barcelona$;FinalNodeRegex:praha;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,6.0,"['geneva', 'istanbul']","[""('geneva', 'zurich')""]",2.0,0.49315643310546875,702,686,591
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^bucharest$|^rotterdam$|^barcelona$;FinalNodeRegex:praha;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,['bucharest'],"[""('budapest', 'bratislava')""]",1.0,0.4503355026245117,702,687,590
